tconst	primaryTitle	titleType	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	combined_features
tt0151243	Kongi's Harvest	movie	Kongi's Harvest	0	1970	\N	85	Drama	movie Kongi's Harvest Kongi's Harvest 0 1970 \N 85 Drama
tt0151244	Das Konzert	movie	Das Konzert	0	1944	\N	87	Comedy	movie Das Konzert Das Konzert 0 1944 \N 87 Comedy
tt0151249	V kraya na lyatoto	movie	V kraya na lyatoto	0	1967	\N	81	Drama	movie V kraya na lyatoto V kraya na lyatoto 0 1967 \N 81 Drama
tt0151258	Krb bez ohne	movie	Krb bez ohne	0	1937	\N	95	Comedy,Romance	movie Krb bez ohne Krb bez ohne 0 1937 \N 95 Comedy,Romance
tt0151259	Krepysh	movie	Krepysh	0	1982	\N	92	Drama	movie Krepysh Krepysh 0 1982 \N 92 Drama
tt0151260	Krok do tmy	movie	Krok do tmy	0	1938	\N	\N	Comedy,Crime	movie Krok do tmy Krok do tmy 0 1938 \N \N Comedy,Crime
tt0151261	Kropka nad i	movie	Kropka nad i	0	1928	\N	\N	\N	movie Kropka nad i Kropka nad i 0 1928 \N \N \N
tt0151263	Kto pridumal koleso?	movie	Kto pridumal koleso?	0	1967	\N	90	Drama	movie Kto pridumal koleso? Kto pridumal koleso? 0 1967 \N 90 Drama
tt0151264	Kue Yaar Mein	movie	Kue Yaar Mein	0	1984	\N	\N	Documentary	movie Kue Yaar Mein Kue Yaar Mein 0 1984 \N \N Documentary
tt0151265	Kuhak	movie	Kuhak	0	1960	\N	\N	Drama	movie Kuhak Kuhak 0 1960 \N \N Drama
tt0151266	Kül Kedisi	movie	Kül Kedisi	0	1971	\N	82	Adventure,Fantasy	movie Kül Kedisi Kül Kedisi 0 1971 \N 82 Adventure,Fantasy
tt0151267	Kult ciala	movie	Kult ciala	0	1930	\N	55	Drama,Romance	movie Kult ciala Kult ciala 0 1930 \N 55 Drama,Romance
tt0151268	Kumparsita	movie	Kumparsita	0	1993	\N	\N	Drama,Romance	movie Kumparsita Kumparsita 0 1993 \N \N Drama,Romance
tt0151269	Kuni Leml in Cairo	movie	Kuni Leml B'Kahir	0	1983	\N	90	Drama	movie Kuni Leml in Cairo Kuni Leml B'Kahir 0 1983 \N 90 Drama
tt0151270	Kunwara Mama	movie	Kunwara Mama	0	1979	\N	\N	\N	movie Kunwara Mama Kunwara Mama 0 1979 \N \N \N
tt0151272	Kölcsönkapott idö	movie	Kölcsönkapott idö	0	1993	\N	105	Crime,Drama	movie Kölcsönkapott idö Kölcsönkapott idö 0 1993 \N 105 Crime,Drama
tt0151273	König der Manege	movie	König der Manege	0	1954	\N	97	Comedy	movie König der Manege König der Manege 0 1954 \N 97 Comedy
tt0151281	Ladies Room	movie	Ladies Room	0	1999	\N	90	Comedy,Drama	movie Ladies Room Ladies Room 0 1999 \N 90 Comedy,Drama
tt0151282	Ladli	movie	Ladli	0	1949	\N	\N	Drama,Family,Romance	movie Ladli Ladli 0 1949 \N \N Drama,Family,Romance
tt0151283	Lagna Mandap	movie	Lagna Mandap	0	1950	\N	\N	\N	movie Lagna Mandap Lagna Mandap 0 1950 \N \N \N
tt0151285	Lahu Ke Do Rang	movie	Lahu Ke Do Rang	0	1979	\N	139	Action,Drama	movie Lahu Ke Do Rang Lahu Ke Do Rang 0 1979 \N 139 Action,Drama
tt0151286	Laila Majnu Ki Nai Nautanki	movie	Laila Majnu Ki Nai Nautanki	0	1982	\N	\N	Documentary	movie Laila Majnu Ki Nai Nautanki Laila Majnu Ki Nai Nautanki 0 1982 \N \N Documentary
tt0151287	Lajawab	movie	Lajawab	0	1950	\N	\N	Drama	movie Lajawab Lajawab 0 1950 \N \N Drama
tt0151288	Lalu Bhulu	movie	Lalu Bhulu	0	1959	\N	\N	Drama	movie Lalu Bhulu Lalu Bhulu 0 1959 \N \N Drama
tt0151296	The Velvet Touch of the Velvet Tongue	movie	Langue de velours	1	1976	\N	80	Adult,Drama	movie The Velvet Touch of the Velvet Tongue Langue de velours 1 1976 \N 80 Adult,Drama
tt0151297	Laos: cuatro reportajes después de la guerra	movie	Laos: cuatro reportajes después de la guerra	0	1973	\N	\N	\N	movie Laos: cuatro reportajes después de la guerra Laos: cuatro reportajes después de la guerra 0 1973 \N \N \N
tt0151298	Larga distancia	movie	Larga distancia	0	1997	\N	\N	Adventure,Comedy	movie Larga distancia Larga distancia 0 1997 \N \N Adventure,Comedy
tt0151299	Last Fair Deal	movie	Last Fair Deal	0	2002	\N	101	Action	movie Last Fair Deal Last Fair Deal 0 2002 \N 101 Action
tt0151302	The Last Marxist	movie	The Last Marxist	0	1994	\N	\N	\N	movie The Last Marxist The Last Marxist 0 1994 \N \N \N
tt0151304	The Last Post	movie	The Last Post	0	1929	\N	\N	Drama	movie The Last Post The Last Post 0 1929 \N \N Drama
tt0151305	Freak	movie	Freak	0	1999	\N	84	Horror,Thriller	movie Freak Freak 0 1999 \N 84 Horror,Thriller
tt0151309	Laughing Boy	movie	Laughing Boy	0	2000	\N	82	Comedy	movie Laughing Boy Laughing Boy 0 2000 \N 82 Comedy
tt0151310	Laura non c'è	movie	Laura non c'è	0	1998	\N	90	Comedy,Musical,Romance	movie Laura non c'è Laura non c'è 0 1998 \N 90 Comedy,Musical,Romance
tt0151312	Laverna	movie	Laverna	0	1978	\N	\N	\N	movie Laverna Laverna 0 1978 \N \N \N
tt0151318	The Leafblower	movie	The Leafblower	0	1998	\N	70	Comedy,Sci-Fi	movie The Leafblower The Leafblower 0 1998 \N 70 Comedy,Sci-Fi
tt0151325	Legend of Two-Path	movie	Legend of Two-Path	0	1999	\N	\N	\N	movie Legend of Two-Path Legend of Two-Path 0 1999 \N \N \N
tt0151326	Licking the Raspberry	movie	Lelakek Tatut	0	1992	\N	100	Drama,Music,Romance	movie Licking the Raspberry Lelakek Tatut 0 1992 \N 100 Drama,Music,Romance
tt0151327	Lenny Bruce: Without Tears	movie	Lenny Bruce: Without Tears	0	1972	\N	85	Biography,Documentary	movie Lenny Bruce: Without Tears Lenny Bruce: Without Tears 0 1972 \N 85 Biography,Documentary
tt0151331	Let the Devil Wear Black	movie	Let the Devil Wear Black	0	1999	\N	89	Crime,Drama,Thriller	movie Let the Devil Wear Black Let the Devil Wear Black 0 1999 \N 89 Crime,Drama,Thriller
tt0151335	Letters Not About Love	movie	Letters Not About Love	0	1998	\N	60	Documentary	movie Letters Not About Love Letters Not About Love 0 1998 \N 60 Documentary
tt0151336	Liebesgrüße aus der Lederhose 4: Die versaute Hochzeitsnacht	movie	Liebesgrüße aus der Lederhose 4: Die versaute Hochzeitsnacht	0	1978	\N	95	Comedy	movie Liebesgrüße aus der Lederhose 4: Die versaute Hochzeitsnacht Liebesgrüße aus der Lederhose 4: Die versaute Hochzeitsnacht 0 1978 \N 95 Comedy
tt0151338	The Sins of the Daughter	movie	Like Mother Like Daughter	0	1969	\N	74	Drama	movie The Sins of the Daughter Like Mother Like Daughter 0 1969 \N 74 Drama
tt0151359	The Little French Maid	movie	The Little French Maid	1	1981	\N	75	Adult,Romance	movie The Little French Maid The Little French Maid 1 1981 \N 75 Adult,Romance
tt0151370	Lízin let do nebe	movie	Lízin let do nebe	0	1937	\N	102	Drama,Musical	movie Lízin let do nebe Lízin let do nebe 0 1937 \N 102 Drama,Musical
tt0151371	Lízino stestí	movie	Lízino stestí	0	1939	\N	\N	Drama,Romance	movie Lízino stestí Lízino stestí 0 1939 \N \N Drama,Romance
tt0151372	Ljuset håller mig sällskap	movie	Ljuset håller mig sällskap	0	2000	\N	78	Documentary	movie Ljuset håller mig sällskap Ljuset håller mig sällskap 0 2000 \N 78 Documentary
tt0151382	Lool	movie	Lool	0	1988	\N	94	Comedy	movie Lool Lool 0 1988 \N 94 Comedy
tt0151391	Lost at Sea	movie	Lost at Sea	0	1995	\N	90	Action	movie Lost at Sea Lost at Sea 0 1995 \N 90 Action
tt0151392	Dirkie	movie	Dirkie	0	1969	\N	81	Adventure,Drama,Thriller	movie Dirkie Dirkie 0 1969 \N 81 Adventure,Drama,Thriller
tt0151393	Love & Fate	movie	Love & Fate	0	1997	\N	89	\N	movie Love & Fate Love & Fate 0 1997 \N 89 \N
tt0151395	The Love Cult	movie	The Love Cult	0	1966	\N	65	Drama	movie The Love Cult The Love Cult 0 1966 \N 65 Drama
tt0151396	Love from Ground Zero	movie	Love from Ground Zero	0	1998	\N	102	Comedy,Drama	movie Love from Ground Zero Love from Ground Zero 0 1998 \N 102 Comedy,Drama
tt0151401	Love the Future	movie	Love the Future	0	1959	\N	\N	Biography	movie Love the Future Love the Future 0 1959 \N \N Biography
tt0151404	Loving Feeling	movie	Loving Feeling	0	1968	\N	82	Drama	movie Loving Feeling Loving Feeling 0 1968 \N 82 Drama
tt0151405	Lucerna	movie	Lucerna	0	1938	\N	\N	Fantasy	movie Lucerna Lucerna 0 1938 \N \N Fantasy
tt0151416	The Lumière Brothers' First Films	movie	The Lumière Brothers' First Films	0	1996	\N	61	Documentary,History	movie The Lumière Brothers' First Films The Lumière Brothers' First Films 0 1996 \N 61 Documentary,History
tt0151418	Lupo Goes to New York	movie	Lupo B'New York	0	1976	\N	90	Comedy,Drama	movie Lupo Goes to New York Lupo B'New York 0 1976 \N 90 Comedy,Drama
tt0151421	Upon the Ruins	movie	M'Al Hahuravot	0	1938	\N	70	Drama	movie Upon the Ruins M'Al Hahuravot 0 1938 \N 70 Drama
tt0151422	Ma che musica maestro	movie	Ma che musica maestro	0	1971	\N	94	Comedy,Musical	movie Ma che musica maestro Ma che musica maestro 0 1971 \N 94 Comedy,Musical
tt0151423	Just Me	movie	Ma pomme	0	1950	\N	102	Comedy,Musical	movie Just Me Ma pomme 0 1950 \N 102 Comedy,Musical
tt0151424	Maahi Mera Chaan Varga	movie	Maahi Mera Chaan Varga	0	1987	\N	165	\N	movie Maahi Mera Chaan Varga Maahi Mera Chaan Varga 0 1987 \N 165 \N
tt0151425	Maawan Thandian Chaawan	movie	Maawan Thandian Chaawan	0	1984	\N	\N	\N	movie Maawan Thandian Chaawan Maawan Thandian Chaawan 0 1984 \N \N \N
tt0151426	Macabro	movie	I tabù n. 2	0	1966	\N	88	Documentary	movie Macabro I tabù n. 2 0 1966 \N 88 Documentary
tt0151435	Madre	movie	Madre	0	1927	\N	\N	\N	movie Madre Madre 0 1927 \N \N \N
tt0151436	Bare Feet in the Snow	movie	Maenbalui nunkil	0	1976	\N	85	\N	movie Bare Feet in the Snow Maenbalui nunkil 0 1976 \N 85 \N
tt0151437	A Magdalene of the Hills	movie	A Magdalene of the Hills	0	1917	\N	50	Drama	movie A Magdalene of the Hills A Magdalene of the Hills 0 1917 \N 50 Drama
tt0151464	Surveillance	movie	Mai fu	0	1997	\N	100	Comedy,Drama	movie Surveillance Mai fu 0 1997 \N 100 Comedy,Drama
tt0151466	Main Tulsi Tere Aangan Ki	movie	Main Tulsi Tere Aangan Ki	0	1978	\N	151	Drama,Family	movie Main Tulsi Tere Aangan Ki Main Tulsi Tere Aangan Ki 0 1978 \N 151 Drama,Family
tt0151470	A Place by the Sea	movie	Makom L'Yad Hayam	0	1988	\N	93	Drama	movie A Place by the Sea Makom L'Yad Hayam 0 1988 \N 93 Drama
tt0151471	Malchalivite pateki	movie	Malchalivite pateki	0	1967	\N	76	Drama	movie Malchalivite pateki Malchalivite pateki 0 1967 \N 76 Drama
tt0151474	Mamá	movie	Mamá	0	1931	\N	80	Drama	movie Mamá Mamá 0 1931 \N 80 Drama
tt0151475	Mambí	movie	Mambí	0	1998	\N	95	Drama,History,War	movie Mambí Mambí 0 1998 \N 95 Drama,History,War
tt0151477	Man Ki Jeet	movie	Man Ki Jeet	0	1944	\N	\N	Drama,Romance	movie Man Ki Jeet Man Ki Jeet 0 1944 \N \N Drama,Romance
tt0151479	Next Stop Paradise	movie	Terminus paradis	0	1998	\N	99	Crime,Drama,Romance	movie Next Stop Paradise Terminus paradis 0 1998 \N 99 Crime,Drama,Romance
tt0151480	Man's Best Friend	movie	Man's Best Friend	0	1935	\N	62	Adventure,Drama	movie Man's Best Friend Man's Best Friend 0 1935 \N 62 Adventure,Drama
tt0151481	Man's Paradise	movie	Man's Paradise	0	1938	\N	\N	Documentary,Drama	movie Man's Paradise Man's Paradise 0 1938 \N \N Documentary,Drama
tt0151482	Manjari Opera	movie	Manjari Opera	0	1970	\N	120	Drama	movie Manjari Opera Manjari Opera 0 1970 \N 120 Drama
tt0151483	Mannen som ikke kunne le	movie	Mannen som ikke kunne le	0	1968	\N	98	Comedy,Fantasy	movie Mannen som ikke kunne le Mannen som ikke kunne le 0 1968 \N 98 Comedy,Fantasy
tt0151484	The Mantis Murder	movie	The Mantis Murder	0	1996	\N	\N	Comedy	movie The Mantis Murder The Mantis Murder 0 1996 \N \N Comedy
tt0151486	Manzelství na úver	movie	Manzelství na úver	0	1936	\N	83	Romance	movie Manzelství na úver Manzelství na úver 0 1936 \N 83 Romance
tt0151488	Marquette Park I	movie	Marquette Park I	0	1976	\N	\N	\N	movie Marquette Park I Marquette Park I 0 1976 \N \N \N
tt0151489	Marquette Park II	movie	Marquette Park II	0	1978	\N	\N	\N	movie Marquette Park II Marquette Park II 0 1978 \N \N \N
tt0151491	Le marchand de sable	movie	Le marchand de sable	0	1932	\N	\N	\N	movie Le marchand de sable Le marchand de sable 0 1932 \N \N \N
tt0151494	Marie de Nazareth	movie	Marie de Nazareth	0	1995	\N	110	Drama	movie Marie de Nazareth Marie de Nazareth 0 1995 \N 110 Drama
tt0151495	The .44 Specialist	movie	Mark colpisce ancora	0	1976	\N	102	Action,Crime	movie The .44 Specialist Mark colpisce ancora 0 1976 \N 102 Action,Crime
tt0151500	Marusia	movie	Marusia	0	1938	\N	105	Drama	movie Marusia Marusia 0 1938 \N 105 Drama
tt0151502	Le masque d'Hollywood	movie	Le masque d'Hollywood	0	1930	\N	90	Comedy,Musical	movie Le masque d'Hollywood Le masque d'Hollywood 0 1930 \N 90 Comedy,Musical
tt0151507	Matemática Zero, Amor Dez	movie	Matemática Zero, Amor Dez	0	1960	\N	120	Comedy,Musical	movie Matemática Zero, Amor Dez Matemática Zero, Amor Dez 0 1960 \N 120 Comedy,Musical
tt0151508	Les matins infidèles	movie	Les matins infidèles	0	1989	\N	90	Drama	movie Les matins infidèles Les matins infidèles 0 1989 \N 90 Drama
tt0151511	The Season	movie	Mausam	0	1975	\N	156	Musical,Romance	movie The Season Mausam 0 1975 \N 156 Musical,Romance
tt0151513	Max	movie	Max	0	1994	\N	91	Comedy	movie Max Max 0 1994 \N 91 Comedy
tt0151514	Maximum Breakout	movie	Maximum Breakout	0	1991	\N	96	Action,Drama	movie Maximum Breakout Maximum Breakout 0 1991 \N 96 Action,Drama
tt0151523	Meerabai	movie	Meerabai	0	1947	\N	\N	\N	movie Meerabai Meerabai 0 1947 \N \N \N
tt0151528	Meetings	movie	Meetings	0	1981	\N	\N	\N	movie Meetings Meetings 0 1981 \N \N \N
tt0151530	Mein Traum	movie	Mein Traum	0	1940	\N	70	Comedy,Romance	movie Mein Traum Mein Traum 0 1940 \N 70 Comedy,Romance
tt0151531	Magic Samson	movie	Melech Hasalim	0	1988	\N	90	Comedy,Drama,Sport	movie Magic Samson Melech Hasalim 0 1988 \N 90 Comedy,Drama,Sport
tt0151532	Men of Steel	movie	Men of Steel	0	1932	\N	71	Drama	movie Men of Steel Men of Steel 0 1932 \N 71 Drama
tt0151533	Overdose	movie	Manat Yeter	0	1993	\N	96	Drama	movie Overdose Manat Yeter 0 1993 \N 96 Drama
tt0151534	Right of Asylum	movie	Menedékjog	0	1988	\N	665	Documentary	movie Right of Asylum Menedékjog 0 1988 \N 665 Documentary
tt0151535	Merchant of Evil	movie	Merchant of Evil	0	1993	\N	90	Action,Thriller	movie Merchant of Evil Merchant of Evil 0 1993 \N 90 Action,Thriller
tt0151541	Mesh	movie	Mesh	0	1987	\N	90	Comedy	movie Mesh Mesh 0 1987 \N 90 Comedy
tt0151542	The Persuader	movie	Ha-Meshahnei'a Ba'am	0	1973	\N	100	Crime,Drama	movie The Persuader Ha-Meshahnei'a Ba'am 0 1973 \N 100 Crime,Drama
tt0151545	Women, Women, Women	movie	Messagest Hatzameret	0	1981	\N	92	Comedy,Drama	movie Women, Women, Women Messagest Hatzameret 0 1981 \N 92 Comedy,Drama
tt0151547	The Metro-Goldwyn-Mayer Story	movie	The Metro-Goldwyn-Mayer Story	0	1951	\N	60	Documentary	movie The Metro-Goldwyn-Mayer Story The Metro-Goldwyn-Mayer Story 0 1951 \N 60 Documentary
tt0151548	Out of Evil	movie	Mi Klalah L'Brahah	0	1950	\N	120	Drama	movie Out of Evil Mi Klalah L'Brahah 0 1950 \N 120 Drama
tt0151556	Miche	movie	Miche	0	1932	\N	75	Drama	movie Miche Miche 0 1932 \N 75 Drama
tt0151558	The Mickey Mouse Anniversary Show	movie	The Mickey Mouse Anniversary Show	0	1968	\N	84	Family	movie The Mickey Mouse Anniversary Show The Mickey Mouse Anniversary Show 0 1968 \N 84 Family
tt0151568	Topsy-Turvy	movie	Topsy-Turvy	0	1999	\N	160	Biography,Comedy,Drama	movie Topsy-Turvy Topsy-Turvy 0 1999 \N 160 Biography,Comedy,Drama
tt0151571	Mikolás Ales	movie	Mikolás Ales	0	1952	\N	120	Biography,Drama	movie Mikolás Ales Mikolás Ales 0 1952 \N 120 Biography,Drama
tt0151572	The Miracle of P. Tinto	movie	El milagro de P. Tinto	0	1998	\N	106	Comedy,Fantasy	movie The Miracle of P. Tinto El milagro de P. Tinto 0 1998 \N 106 Comedy,Fantasy
tt0151573	El milagro de la calle mayor	movie	El milagro de la calle mayor	0	1939	\N	\N	Drama	movie El milagro de la calle mayor El milagro de la calle mayor 0 1939 \N \N Drama
tt0151582	The Minus Man	movie	The Minus Man	0	1999	\N	111	Crime,Drama,Mystery	movie The Minus Man The Minus Man 0 1999 \N 111 Crime,Drama,Mystery
tt0151583	Mirage	movie	Mirage	0	1998	\N	\N	\N	movie Mirage Mirage 0 1998 \N \N \N
tt0151586	Mirza Sahiban	movie	Mirza Sahiban	0	1947	\N	\N	Drama,Romance	movie Mirza Sahiban Mirza Sahiban 0 1947 \N \N Drama,Romance
tt0151587	My Two Loves	movie	Mis dos amores	0	1938	\N	75	Musical	movie My Two Loves Mis dos amores 0 1938 \N 75 Musical
tt0151588	Winter Games	movie	Mis'chakim Ba'Horef	0	1988	\N	88	Drama	movie Winter Games Mis'chakim Ba'Horef 0 1988 \N 88 Drama
tt0151590	Misi Mókus kalandjai	movie	Misi Mókus kalandjai	0	1984	\N	80	Adventure,Animation,Family	movie Misi Mókus kalandjai Misi Mókus kalandjai 0 1984 \N 80 Adventure,Animation,Family
tt0151591	Misis mo, misis ko	movie	Misis mo, misis ko	0	1988	\N	\N	Drama,Romance	movie Misis mo, misis ko Misis mo, misis ko 0 1988 \N \N Drama,Romance
tt0151594	The Missing	movie	The Missing	0	1999	\N	92	Crime,Mystery,Thriller	movie The Missing The Missing 0 1999 \N 92 Crime,Mystery,Thriller
tt0151601	Mixed Doubles	movie	Mixed Doubles	0	1933	\N	69	Comedy	movie Mixed Doubles Mixed Doubles 0 1933 \N 69 Comedy
tt0151603	Califar's Mill	movie	Moara lui Califar	0	1984	\N	\N	Fantasy	movie Califar's Mill Moara lui Califar 0 1984 \N \N Fantasy
tt0151607	Mokhtar	movie	Mokhtar	0	1968	\N	87	Drama	movie Mokhtar Mokhtar 0 1968 \N 87 Drama
tt0151611	Monastery	movie	Monastery	0	1938	\N	55	Documentary	movie Monastery Monastery 0 1938 \N 55 Documentary
tt0151614	Money-Money	movie	Money-Money	0	1969	\N	90	Comedy,Drama	movie Money-Money Money-Money 0 1969 \N 90 Comedy,Drama
tt0151615	Monique, mein heißer Schoß	movie	Monique, mein heißer Schoß	0	1978	\N	75	Comedy,Romance	movie Monique, mein heißer Schoß Monique, mein heißer Schoß 0 1978 \N 75 Comedy,Romance
tt0151618	Monsieur Le Fox	movie	Monsieur Le Fox	0	1930	\N	66	Western	movie Monsieur Le Fox Monsieur Le Fox 0 1930 \N 66 Western
tt0151620	Luigi La Volpe	movie	Luigi La Volpe	0	1931	\N	74	Western	movie Luigi La Volpe Luigi La Volpe 0 1931 \N 74 Western
tt0151624	Monsters of the Deep	movie	Monsters of the Deep	0	1931	\N	60	Documentary	movie Monsters of the Deep Monsters of the Deep 0 1931 \N 60 Documentary
tt0151629	Morning Comes	movie	Morning Comes	0	1975	\N	\N	\N	movie Morning Comes Morning Comes 0 1975 \N \N \N
tt0151630	Mortal Hazard	movie	Mortal Hazard	0	1995	\N	\N	\N	movie Mortal Hazard Mortal Hazard 0 1995 \N \N \N
tt0151635	Moulin Rouge	movie	Moulin Rouge	0	1940	\N	85	Musical	movie Moulin Rouge Moulin Rouge 0 1940 \N 85 Musical
tt0151650	Movie Madness	movie	Movie Madness	0	1992	\N	80	Comedy	movie Movie Madness Movie Madness 0 1992 \N 80 Comedy
tt0151658	Mr. Nice Guy	movie	Mr. Nice Guy	0	1987	\N	92	Comedy	movie Mr. Nice Guy Mr. Nice Guy 0 1987 \N 92 Comedy
tt0151659	Mr. P's Dancing Sushi Bar	movie	Mr. P's Dancing Sushi Bar	0	1998	\N	90	Comedy,Drama	movie Mr. P's Dancing Sushi Bar Mr. P's Dancing Sushi Bar 0 1998 \N 90 Comedy,Drama
tt0151666	The Mugger	movie	The Mugger	0	1958	\N	74	Crime,Drama,Thriller	movie The Mugger The Mugger 0 1958 \N 74 Crime,Drama,Thriller
tt0151669	La mujer X	movie	La mujer X	0	1931	\N	78	Drama	movie La mujer X La mujer X 0 1931 \N 78 Drama
tt0151670	Munna	movie	Munna	0	1954	\N	139	\N	movie Munna Munna 0 1954 \N 139 \N
tt0151676	Mussolini Speaks	movie	Mussolini Speaks	0	1933	\N	74	Biography,Documentary,History	movie Mussolini Speaks Mussolini Speaks 0 1933 \N 74 Biography,Documentary,History
tt0151679	Mutter sein dagegen sehr	movie	Mutter sein dagegen sehr	0	1951	\N	94	Comedy	movie Mutter sein dagegen sehr Mutter sein dagegen sehr 0 1951 \N 94 Comedy
tt0151680	Muzhchina lyogkogo povedeniya	movie	Muzhchina lyogkogo povedeniya	0	1994	\N	\N	Comedy	movie Muzhchina lyogkogo povedeniya Muzhchina lyogkogo povedeniya 0 1994 \N \N Comedy
tt0151681	My Ain Folk	movie	My Ain Folk	0	1945	\N	75	Musical	movie My Ain Folk My Ain Folk 0 1945 \N 75 Musical
tt0151685	Love	movie	My Father's Love	0	2001	\N	110	Drama	movie Love My Father's Love 0 2001 \N 110 Drama
tt0151687	My Home Village	movie	Nae kohyang	0	1949	\N	92	Drama,War	movie My Home Village Nae kohyang 0 1949 \N 92 Drama,War
tt0151689	My Lovely Bank	movie	My Lovely Bank	0	1982	\N	\N	\N	movie My Lovely Bank My Lovely Bank 0 1982 \N \N \N
tt0151691	My Name Is Joe	movie	My Name Is Joe	0	1998	\N	105	Drama,Romance	movie My Name Is Joe My Name Is Joe 0 1998 \N 105 Drama,Romance
tt0151699	The Mystery of Life	movie	The Mystery of Life	0	1930	\N	62	Documentary	movie The Mystery of Life The Mystery of Life 0 1930 \N 62 Documentary
tt0151701	Mysteries of Paris	movie	Les mystères de Paris	0	1943	\N	89	Adventure,Comedy,Drama	movie Mysteries of Paris Les mystères de Paris 0 1943 \N 89 Adventure,Comedy,Drama
tt0151702	Das Mädchen mit dem Mini	movie	Das Mädchen mit dem Mini	0	1965	\N	66	Comedy	movie Das Mädchen mit dem Mini Das Mädchen mit dem Mini 0 1965 \N 66 Comedy
tt0151704	Même si j'ai 5 ans	movie	Même si j'ai 5 ans	0	1980	\N	72	Documentary	movie Même si j'ai 5 ans Même si j'ai 5 ans 0 1980 \N 72 Documentary
tt0151705	Møte med Halldis	movie	Møte med Halldis	0	1995	\N	47	Documentary	movie Møte med Halldis Møte med Halldis 0 1995 \N 47 Documentary
tt0151707	Na tý louce zelený	movie	Na tý louce zelený	0	1940	\N	84	Comedy	movie Na tý louce zelený Na tý louce zelený 0 1940 \N 84 Comedy
tt0151708	My Love, My Bride	movie	Na-eui sa-lang na-eui sin-boo	0	1990	\N	108	Comedy,Romance	movie My Love, My Bride Na-eui sa-lang na-eui sin-boo 0 1990 \N 108 Comedy,Romance
tt0151709	West Side Girl	movie	Na'arat haparvarim	0	1979	\N	94	Drama,Music	movie West Side Girl Na'arat haparvarim 0 1979 \N 94 Drama,Music
tt0151710	In the Bosom of a Butterfly	movie	Nabipumeseo uleotda	0	1983	\N	83	\N	movie In the Bosom of a Butterfly Nabipumeseo uleotda 0 1983 \N 83 \N
tt0151711	Nadaan	movie	Nadaan	0	1943	\N	118	\N	movie Nadaan Nadaan 0 1943 \N 118 \N
tt0151712	Again Tomorrow	movie	Naeil ddo naeil	0	1979	\N	120	\N	movie Again Tomorrow Naeil ddo naeil 0 1979 \N 120 \N
tt0151713	Nakdongkaneun heureuneunga	movie	Nakdongkaneun heureuneunga	0	1976	\N	95	War	movie Nakdongkaneun heureuneunga Nakdongkaneun heureuneunga 0 1976 \N 95 War
tt0151714	Naked Songs: The Life & Times of Rickie Lee Jones	movie	Naked Songs: The Life & Times of Rickie Lee Jones	0	1996	\N	69	Biography,Documentary,Music	movie Naked Songs: The Life & Times of Rickie Lee Jones Naked Songs: The Life & Times of Rickie Lee Jones 0 1996 \N 69 Biography,Documentary,Music
